,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Santa Rosa,1.0646842,-0.57157195,-0.1685498,-1.4871869,-1.8580847,-0.009100823,0.35410547,-1.498327,-0.8370778,-1.133207,2.2335758,0.97697616,0.48743525,-1.4551263,-2.0042264,0.2884207,1.7111613,-1.1085464,-0.52399415,-2.228955,-1.0744987,-1.3776177,-2.4930553,1.3805333,0.7441591,1.2278643,-0.39420643,-1.0941896,-0.35160035,1.8845161,-1.1252996,-1.528796,-1.0059686,1.5776798,-0.8928942,0.14729951,1.7262986,1.6393719,0.6404982,-2.141211,0.40480235,-0.006462173,-0.50400186,-0.39154476,2.5508084,-2.2989523,2.1960604,-2.5913002,1.6474121,0.20439236,0.3229799,-0.3774861,-2.2215462,1.1473229,0.40710706,-1.0995765,-1.187233,-0.29640657,0.97289807,0.8248546,-0.4429852,-0.9608139,-1.0255554,-1.1891428,0.5744548,-1.3320585,0.23493227,0.140429,1.0146334,-0.88379943,2.6387599,-0.34755012,-0.044986133,-1.8990567,0.083879024,-1.3860327,-1.0931468,-1.6306528,-1.2942969,1.2790412,-0.26378408,1.0360607,1.7872828,-0.36590368,-0.5665184,-0.98868525,2.1316998,-0.737258,0.6958156,1.451007,1.6587348,-0.7143601,-1.2741017,1.0276549,1.5762075,-0.93840283,0.116176575,-1.0021073,-0.40105504,-1.0843498
Santa Rosa de Calamuchita,-0.04176765,0.7917954,-1.4199339,-1.795948,0.0698604,-1.4152564,-1.288013,-2.3256695,0.6589224,1.8188109,-0.9985883,0.6928831,1.175903,-1.9643997,0.83210325,-0.41052848,0.7715089,-0.22802219,1.4829001,0.2620084,-0.74027,0.35027233,-0.9376644,0.84846675,-2.1753395,2.1187413,1.8488966,-1.1946573,1.0038612,-0.32101694,1.342115,-1.580327,-0.5400434,0.20196922,0.13963774,-0.066249326,2.3110423,-0.629876,0.020615047,-0.9595943,-0.06880571,3.505533,0.88061976,3.1354618,1.622097,0.6376623,1.8193691,-0.3440774,1.2023171,0.11743967,0.6005205,3.0674577,1.2227995,1.1817586,0.18158928,-1.200279,1.4149371,-1.718923,1.688287,-0.93175995,-2.9921777,0.6003342,-0.57867795,-0.38915965,-0.15677792,0.8786712,1.4898365,1.5740615,0.9099622,1.8942147,-0.3751755,-0.154093,0.02377963,-0.42081606,-0.16824493,-0.24206562,0.73908967,-0.07874432,-1.0824441,-0.8515642,-0.3774124,-0.15705492,1.9390479,-0.124323376,1.195009,-0.11690971,0.5193445,-0.6798358,2.143557,2.5640697,1.5505668,1.1853446,1.146823,0.92136925,0.9898537,-1.4522706,0.8219218,0.4998184,-0.052768137,1.8587425
Santa Teresita,-0.52078414,-0.029877866,-3.7447908,-0.5704017,-1.3274426,-1.7256432,1.7180222,-1.1990951,2.1741521,0.66494983,-3.5938256,0.6548349,1.7376148,2.4248784,-0.5256332,2.9909728,-0.05958285,-2.1725883,-0.42718166,-0.59408313,0.5917632,0.20396805,-0.36461467,2.58876,-1.4326351,-0.027631184,-1.373622,-0.527478,2.977843,2.1677015,0.01498909,2.0731237,-1.5924894,-1.743038,-0.86137736,2.4901662,2.9667482,-0.4945708,0.2590287,0.14003634,0.36384666,1.8477749,-1.9859858,1.1283196,-1.4548346,1.366984,1.5056788,-1.455645,2.0083184,0.42541423,0.75428146,0.077271044,-1.7423469,-0.22811563,-1.0768186,-0.6160782,0.7573151,-1.2528524,2.0852175,0.8719157,0.619335,-1.6756313,1.4735038,-1.191004,3.3865378,-0.117121026,-1.6998175,0.6884601,1.6593394,-1.4921217,-1.9000497,-1.190741,1.179458,1.166434,-0.51300436,0.4014775,0.8084245,-1.4694902,-0.24227534,0.68865335,1.8394439,0.8950802,1.7519872,0.02615899,0.0033755263,1.6142619,-0.96342564,-0.64766365,1.3300438,-1.5022783,1.5767491,2.2108684,-2.995392,-0.12698567,0.14805609,-1.4956561,0.5260923,-0.29825655,0.012235974,0.08646991
Santo Tomé,-0.13530445,-0.26991302,-1.1355745,-2.9096918,1.1390736,1.3136673,0.73789084,0.42885944,-0.2459989,1.0496125,0.009392609,-1.0055109,1.2748953,0.32211024,-1.9617854,0.9117842,1.3774734,0.21077685,-2.0446143,-1.7277527,-1.7496068,-0.5530232,-1.1259705,0.1336871,-1.2473094,-1.4132888,3.2164674,2.995041,1.1127774,-1.2628989,1.4995742,2.0129879,-0.47735098,-1.7942841,-0.48812503,-1.2194692,-0.8964735,0.75698483,-1.2762431,0.69767046,-0.75835574,-1.938733,0.18265978,0.04605673,-2.963765,0.23632771,-1.4799792,2.2291021,2.4039729,-1.4780986,-1.498291,2.963804,1.8302225,-0.22758232,-2.8278341,-2.2558405,1.2439265,-0.75668263,0.5748418,2.4785933,-0.21121852,-2.2238727,-1.6807806,0.4954138,-0.15678445,-0.8465989,-1.9231122,1.4621987,0.8277261,0.3261431,-2.0262167,-0.8554478,-0.22898199,0.0033712229,0.8483251,2.1760347,0.0832699,0.20903908,1.4905634,3.9826937,-0.29871237,3.3611183,1.2511796,-0.18584682,0.82698774,-3.1528435,-2.313205,-1.4488568,-1.8019719,2.2867572,1.4960392,-0.09098624,-1.159501,-1.21627,1.753743,2.0155387,-1.6509506,1.4037726,-0.37371823,2.3456767
Sarmiento,-1.1416955,1.8050871,-0.6937233,0.1831317,-1.4126488,-0.035268717,-1.6508809,-0.60162365,-0.11066984,0.22974373,-0.66076493,3.80879,-0.075439215,-1.7527127,1.3247712,1.0720423,-1.7949605,-0.42068392,1.4771129,0.30549726,-0.8948689,1.4307085,0.16275102,-0.38795337,-1.0245239,1.5623541,-0.386981,2.5518463,1.1360948,-0.61095905,1.767719,-1.3444805,-1.0348988,3.352748,1.8094901,0.93759465,2.1873364,-1.2141246,2.0507922,1.5459723,0.15255779,3.0941396,2.267317,3.5497587,1.1458462,-0.6191155,0.48770434,-0.31629324,1.2770578,2.426735,2.8696961,0.7228249,0.21642391,0.30085328,0.54370666,-1.2159358,-0.10149712,0.7007196,-1.3943753,-1.134815,-0.9182495,1.5908343,0.27195477,-0.16100009,0.2603619,1.0064656,0.36209178,1.8634359,0.055490304,0.5578005,-0.099864505,0.7797055,-0.49988294,0.7513242,0.6358922,-0.6287768,-2.3540056,2.481665,-2.922221,-0.008642151,0.73178846,0.96237475,0.52144957,1.5733342,-0.026377898,-0.63851875,-0.5829385,-1.8137884,-1.0354869,1.5695643,0.82952344,0.12039532,1.0345137,2.5972044,0.6855314,-3.126138,-0.038355324,2.6504743,-2.1757352,2.324015
Segunda Usina,1.1139961,1.3013293,1.8292217,-1.2794427,2.1652308,1.2460315,0.089728795,-1.8739295,-1.1295997,0.3312354,0.22740576,0.64045006,0.399813,-0.17762734,-3.1621659,1.595243,0.37643754,2.736324,1.0049372,-0.19831668,-1.7858375,1.0587046,-0.30510604,0.50772566,-0.9337173,1.1569594,-0.19362246,-2.2642787,0.68502975,-0.934234,1.4111304,0.66015553,0.06772659,0.7154405,2.5146341,-0.66108954,2.187039,0.9968464,0.0038558738,1.0493048,-0.5997728,2.2830596,0.7837504,-0.8686302,2.6692095,-0.021919383,0.55013317,-1.2740042,2.3957403,1.0430281,1.8027028,0.92429227,-0.949513,2.106638,-0.8779552,-1.8325423,-1.5018017,3.137945,0.20673099,0.37820703,-1.2720126,2.3170376,0.13385925,-0.3748371,0.5107103,1.8528349,-0.1432374,1.4612588,1.515832,2.1242297,-0.48938602,0.30240053,0.47190192,0.30487823,-0.07532453,-0.45741454,-0.45391205,1.0687242,-1.0987376,0.6112979,0.5432783,-0.27985767,0.35337564,-1.4027438,2.909875,-2.2253983,-1.3232609,-1.7442845,0.314441,2.61293,0.3260919,1.5735036,1.4694701,0.9562677,2.9914534,1.975781,-0.8368542,2.8042831,-3.4784353,2.2028081
Soldini,-0.36682138,-0.38031322,-4.0570283,-0.91814685,0.7097571,1.9832585,-0.97283685,1.2648084,-1.121042,3.4643443,-0.473652,0.21128471,0.48815224,0.2302167,-1.4204102,-0.037534863,0.8650235,1.2673584,-0.9586725,0.24904723,-0.07414561,-1.7142801,0.09798445,-1.9360949,-1.273908,1.9183272,1.8954327,0.7424381,0.89649147,-0.5091661,2.5707955,1.1485136,0.8125327,1.350916,-2.3437638,0.5220695,-1.8425733,1.1366112,-1.2966849,1.5214707,0.026031462,0.1676338,2.1289253,2.4395573,-0.6940271,1.0907903,-1.7866584,-1.2754017,1.2152871,-1.3075758,-0.34865397,0.8176303,1.3779604,0.33101535,-2.1820927,1.0036522,1.1817919,-1.7647401,2.3561745,-0.1411951,-0.00634866,-0.6836205,-1.8857911,-3.1224,0.6535175,-0.75469154,-0.55374867,1.617136,0.51424575,1.6935377,1.1471692,-0.75216365,1.4901284,0.5518212,1.8596214,1.7645847,1.6118755,1.8206104,-1.8384815,0.4109895,0.20876732,-0.84393996,3.332998,-0.09521398,-0.05840091,-0.9898436,1.2161692,-0.30721337,-2.0214534,2.5185242,0.82388896,1.9933926,0.08504692,-0.6837705,-1.3460822,0.94866085,-0.054243453,0.7935818,1.4655463,0.08508341
Tafí Viejo,-1.8601489,-0.694525,-1.3747698,1.0556645,1.6013464,-0.07907598,-0.66628194,-0.9675434,2.1116245,0.73033226,-0.26458883,-0.87521905,-0.37511003,0.30414402,-1.0722136,-0.87299544,1.4107615,-2.715417,-3.6572134,-0.23418295,0.18005262,-0.43079033,-1.2190495,-0.10203602,0.104142435,0.5454108,-0.6801037,0.6690961,0.31748226,0.7453832,2.8193965,1.2064062,-0.46370146,1.154564,-1.1256565,1.8493173,-0.24417262,-0.24228299,-1.9101559,1.4133689,2.0715141,0.14676486,-1.7532986,0.3280825,-2.2702093,1.5542654,-0.7900277,-0.2163281,1.2146711,2.3314142,-2.6718538,0.8159932,-0.8358932,-0.1235085,0.2728569,-0.43627226,-1.0762851,-1.1674782,0.16462542,0.49715415,-1.1918567,-1.1495663,0.05087556,0.66109264,-1.5232862,-1.5434437,0.13986938,1.1340233,1.0843819,0.08469597,-1.2330624,-1.263298,-0.8123691,-0.7125482,0.7414365,0.32715654,0.49272022,1.5770627,1.3788323,-2.3513205,-1.0937772,-0.20329204,0.9942843,1.940601,-0.2741484,0.48035794,1.4547588,1.2239364,0.8027378,0.74664986,0.47684473,4.1239514,0.14948055,-0.36277455,0.14305742,1.6940564,-2.0358849,-1.4277308,0.90774,2.103358
Tala Huasi,-0.5744537,-0.037132658,-0.37353107,-0.20028132,-0.2393038,2.5674834,-0.6778123,0.27647308,-0.36679915,1.4780917,-1.4606186,-0.71065634,1.2265252,0.4359851,0.509393,1.6571392,0.2061935,1.8676941,-0.38369682,-0.05256938,-1.9750208,-0.33846727,-0.5398977,-0.5210502,-1.6568592,-0.689308,2.0804338,0.54535496,1.9244645,1.053317,1.2063596,1.0282065,-0.008772127,-0.6834588,-1.3119661,-0.05919668,0.4571532,0.44653878,-0.4776935,-1.4009862,-0.14363399,0.9692818,1.6582806,0.38282457,0.2817345,-1.6061405,-0.25323132,-2.6345186,1.7631526,0.12698898,0.64032316,1.9546789,-2.243364,1.9227529,0.31823564,2.2101574,-0.7925146,0.9336216,1.4339651,0.5607519,0.24940911,0.36575404,0.32987493,-0.6321025,0.16862337,0.8949065,1.3544482,1.880579,-0.29935676,1.7691569,0.06459816,-1.1133074,0.89850026,-0.22401102,1.8492666,0.068340294,-0.39419097,-0.22460431,-1.6491102,1.7997595,-1.1938998,1.5037644,2.4102921,-0.48577735,-0.12405193,-2.0379522,0.1246896,-2.4234862,-0.95721936,1.7650493,0.49218625,1.0624067,0.6692266,-0.9313491,1.3454574,-0.49394923,1.5116287,1.4579085,1.711183,-1.4073607
Talaini,-0.6645702,-0.6973372,-1.8062345,-1.3907981,-2.6995165,-0.42775193,1.0039008,-0.71642923,1.588448,1.3258271,0.6376811,0.949151,-1.4476653,2.6546292,-1.326695,-1.814033,0.08594033,-0.81048095,-1.6207173,-0.0066504655,-0.5593819,-1.860573,0.47695586,-0.30063322,-0.8590956,1.7064694,0.68603116,1.445959,-0.6573094,-0.12971623,0.28087094,0.9017819,1.0187207,0.2559214,-0.6864782,0.11487838,-1.4268335,-0.7428863,-1.7026652,-0.21082067,0.6253043,-0.2583563,0.672743,2.300964,-0.1679265,-1.1625297,-2.831655,-2.292657,1.1127205,-0.29838368,-0.22735308,-0.12079259,-0.95596457,0.6255506,-0.51750696,0.98050356,-0.104342334,-1.042146,-1.6174889,0.47584108,-2.0738766,-0.71197414,-0.11224786,-0.5300268,0.013447462,-1.7089067,2.1132383,0.52005804,1.1799269,-2.4382334,-1.0296339,0.50185275,2.4651985,0.98773223,1.3745183,2.9217494,-1.2032806,0.615411,2.2498221,1.1886303,0.7622619,0.8734538,0.717215,-0.83274883,1.3170687,0.2977003,2.8335052,-1.2721335,0.27314696,1.3370998,-0.35449106,1.6635052,0.5128259,0.36132884,0.4651305,0.27465528,0.27764833,-0.5762672,1.3322538,-0.38686618
Tandil,0.58040065,-2.353349,-0.98994887,-2.2557304,0.60596514,-1.3783125,-0.17399639,1.4975508,0.9857417,1.5290508,2.29964,0.13781573,-1.9521118,1.3747588,1.5910636,0.24102923,-0.8469532,2.607101,-1.8685979,-1.7093519,-2.244769,0.08323234,-0.36508983,2.607433,-0.52102923,0.009431628,0.12990826,1.7545226,1.7349108,-0.93662137,0.6329342,2.0563893,1.0199239,-0.7737993,-2.3009126,1.3069488,-0.3487712,2.2521102,0.22768831,1.5558894,-0.20604499,-1.7273283,-0.8117376,0.6056159,-0.9403679,-1.837995,-1.5474323,-2.3548183,0.010035855,-1.0759696,-0.9942615,1.5066931,1.5885738,0.0149711,-1.7815105,-1.4412041,-0.76603013,-2.293353,0.43415317,0.702217,-0.38055262,-2.279639,0.024740838,1.5492653,-0.31422994,-2.769102,0.5135366,3.574489,-0.8733398,0.49967533,-0.46397358,-1.1301644,-0.4804793,1.4841751,0.93199843,0.4171591,0.30494392,-0.70922434,1.9007646,0.5335592,-0.032694552,0.95997816,1.6431792,-0.4933837,0.36521652,1.0622659,-0.45396066,-0.64826995,0.091240115,-0.5553809,-0.12468863,0.36390415,-1.4783139,-3.559444,0.96188444,1.0449101,-0.55920154,1.7693511,0.46697736,0.5867837
Tanti,-1.995983,-0.21464497,-1.9130635,-0.48909897,0.7649357,2.246179,-1.4683815,-1.1582412,-1.5657717,-0.78139096,0.2859671,1.1698635,0.10134521,-1.372626,-2.3603067,-0.23328096,-1.812746,2.2111902,1.4233935,0.5350949,-1.2643422,0.4946216,0.030461151,-0.40612492,-0.81378394,0.051892545,0.12839298,-0.24550775,3.3358138,-0.4127724,1.4690177,-0.058171798,0.67606914,0.18888833,0.3900378,2.2175224,0.6952869,-0.28749847,-0.42417768,1.536186,0.68142855,0.7514436,1.4321159,2.9736938,0.9102022,2.6265025,1.2761604,-0.70199823,0.08220552,-0.8387165,-1.0671614,2.5966787,-0.46003616,1.9156717,-0.97244257,-4.6090984,1.1385157,-0.035650928,-0.05833444,1.1402576,1.3127815,1.7874254,-3.262019,0.73284215,-0.7714909,-0.096543275,-0.14678623,2.6978197,-1.1542267,-0.09817269,2.78711,-0.3431288,1.9039488,-0.08475886,2.120923,-1.4238186,-0.6939219,1.1369811,-1.1583616,-1.1995344,0.6949711,0.28535497,2.8049588,-1.9100559,0.2523192,-2.258756,1.0149437,-1.7938168,-1.362706,1.5282652,1.7122724,1.4448161,-0.8597529,0.060819533,-0.08844071,1.9682186,2.014314,2.6521552,-0.6375625,2.6551723
Tigre,2.2918081,0.9472533,-2.4250624,-2.7637172,-0.82348835,2.8675945,-0.37459868,-1.0792791,0.41496652,-1.2814362,-0.48314142,1.6558963,-1.1717504,-1.1344421,-0.14721501,-1.1117666,1.3662995,0.15034768,1.2019473,0.01386228,-1.6705314,0.40386233,-0.3208791,-1.3294314,-0.47819033,0.35534608,1.2077827,-0.9750329,2.6879625,1.5298299,0.07692732,-1.6043326,0.97811043,-0.4441948,0.48051235,-0.09948628,0.39878133,-0.6887299,-0.12667641,-2.2709546,-2.535912,1.4147794,3.4869092,0.611069,2.9799116,0.11573892,2.4062984,-0.47383067,0.4671012,0.17697829,-1.9173601,-0.07034577,0.10822813,2.238316,0.25193986,-1.9193851,3.3800862,1.6052723,-2.3536804,0.8525909,-1.0014802,0.49262518,-1.7427396,0.4570312,1.7097551,3.4443035,1.716773,1.9423109,0.81053734,0.6388243,3.8917375,2.2477126,-0.34021044,-1.7674515,3.750582,-0.81038135,-1.1523602,-1.0398409,0.55656046,2.1612892,2.8544445,0.080987535,0.1549357,0.7932096,3.9472187,-0.2684512,1.0265069,0.14571157,-1.3425779,0.80328107,4.2431035,0.5632303,-0.5978487,0.92953855,0.44098952,-1.0063506,-0.85502243,2.991315,0.9217172,0.28926456
Toledo,1.1975248,0.80474496,2.5912108,-2.3052363,-1.0127321,0.83980185,1.9870981,-1.1768347,-1.0531249,0.7947202,-0.19770329,1.1058712,1.0838461,0.12957484,-2.3835208,0.8911615,0.89806217,-0.47397572,1.317087,-2.245633,-0.752035,2.4113815,-1.3203337,-0.22917914,-1.4036936,0.89302117,0.4181311,-0.40858316,-1.3226497,-2.1830027,0.4093312,0.7262492,1.8221105,-0.14050978,-0.89480716,0.04526728,-0.98826283,1.8660748,-0.4826424,0.33300713,1.5076067,-0.42353797,1.6537434,0.5937332,0.6571555,-1.2548697,-1.0081351,-0.92058516,0.6910988,0.6451361,1.6311395,0.6651132,2.0525339,-1.9595624,0.06756328,0.28922448,-0.038897343,-0.3471811,-0.17914882,1.089873,-1.3952563,1.1095238,-0.8035248,1.0151973,0.5253624,1.9000545,0.49645665,0.77365977,0.62921894,0.44251475,1.1915826,-1.1020142,-0.13088125,0.7765243,2.090055,-1.6166679,-2.7932496,2.0756655,-2.0177906,-2.671272,-1.4987895,1.3513229,-0.28000116,-0.84649867,1.0702552,-1.0810266,-2.247358,-0.8127003,-2.5475788,-0.014657128,2.0462925,2.126234,0.1677686,-0.18441077,0.7418507,-1.50511,-0.057681605,3.0456562,-0.65283024,1.2460592
Tornquist,-2.7422519,-2.4294357,-1.7276672,0.19399826,2.335804,-1.4061056,0.6189341,0.76058865,-0.48684943,1.0697507,-1.5286845,1.4625093,0.37771636,0.9432377,-0.9292937,1.728301,1.1248266,0.23405792,-0.41459826,-1.5508513,-1.6953968,-1.3336527,1.3054441,-0.60547394,1.6416179,-0.14288214,-0.569636,1.8278453,-1.0906855,0.07816814,2.1842792,1.870631,-1.5190389,1.0182626,-0.7749629,1.5220764,0.19302884,0.34126472,-2.8789876,0.9334823,1.811198,0.5674614,0.21653756,0.14451782,-0.33407676,0.00048495893,-1.4139204,-0.6793756,0.060596235,-1.012057,-0.9494909,0.3878505,0.72918785,1.7092818,0.23016723,-0.092253625,-0.29210404,1.7440059,-0.76081675,1.3278013,0.37960494,-0.035367407,-2.0367823,2.3885088,-0.32679677,0.20546205,0.76168907,-0.55472004,-0.12655997,-0.40321025,-0.08817833,-0.078279555,-2.9468598,1.1781744,-2.1042058,1.5820602,-0.8007911,0.25242546,-1.2977588,1.156555,1.5694627,-1.3184884,0.88869834,-0.5345222,-0.03444752,-1.3909793,-1.4305646,-2.361912,-1.9449636,1.12692,0.4033753,0.94571847,-0.006895829,1.8452758,-0.6961977,2.4886792,0.28260857,-0.21146445,-0.9538484,-0.22845595
Tres Arroyos,0.49852565,-3.178383,-2.8847916,-2.450747,-1.3783333,0.42286706,-0.90888214,0.40922597,-0.4900622,-0.13313285,-1.7725049,0.42402834,-2.2514896,-0.2989745,1.3857521,-0.84149635,-1.3618815,0.6201217,-0.42102122,-0.03310697,-0.513373,-0.36983585,-1.8045917,-0.39333892,-0.5264013,-1.4805664,1.4658924,1.8309301,0.51957047,-1.4326087,1.8532177,-1.1825202,-0.7395269,0.21185587,-0.39870372,-0.29113021,0.6911469,-0.8177917,-0.7224725,-0.8127038,-1.4363014,2.8093104,-0.045834314,1.3335468,-0.6244564,0.79330695,0.90888363,-1.4983692,0.5840892,-0.57054037,-1.8972323,0.353532,1.2559266,0.017363451,-0.55844253,0.59880275,0.40375805,-1.8355265,1.0388067,-0.21477318,0.39483848,-1.6320585,-1.1970166,1.7535009,-0.18660675,0.7561142,-0.39895153,0.6103492,1.4469925,0.2804467,-0.7700231,-0.13343993,-1.2283274,-2.41856,3.1929839,0.007180915,0.6148889,1.2061595,0.05537685,1.411478,0.32321292,1.4921408,0.4569909,0.8384366,0.15534154,1.2174886,0.6573378,1.4247819,0.9145187,0.119148836,1.1594782,-0.47087917,0.77177554,-3.14252,0.3307159,-0.9715652,-0.8629451,1.2970732,0.7954894,0.5534462
Tres de Febrero,-0.4610877,-0.3844152,-2.869249,-1.1120847,0.12205504,-1.6768146,-1.0458193,-0.2618797,0.64232165,-0.2104201,-1.4951023,1.9891135,-0.2441198,0.9702161,0.778138,0.8237187,-0.8634429,1.0899011,-1.3789518,-3.2472596,-1.6338919,-1.6645,-0.2872166,1.2263424,0.4414715,-1.5097346,2.5247207,-0.90813154,2.6463966,4.1512947,-0.9455715,-1.1496131,0.2601702,0.5689503,-0.9812876,-1.3173897,2.909429,0.30524382,0.40948626,-1.9495157,-0.11314303,-1.6011348,2.8507087,-0.25150493,1.3245901,0.878505,0.5448963,-0.69549215,-1.2268646,-2.7603426,1.688576,1.6339191,-1.2515758,1.620106,-0.2765881,-2.0359778,-0.78612256,0.3661374,1.3298199,2.6913967,-2.6432502,-1.0956213,0.28423166,-2.5539706,-3.3811362,1.0336593,-0.40150467,2.6320999,1.7003429,-1.5742795,-1.1100298,1.8606287,0.14185315,-0.326131,0.48501757,2.424623,0.5701244,-1.2143435,0.47351068,1.4827749,1.2821636,0.031351805,3.6065726,3.4420507,1.9023403,0.87692386,2.5097005,-1.6976271,2.3644545,2.029256,0.92020756,0.045371216,1.2683451,-1.581329,1.3106618,-1.0384753,0.9714674,-0.03180707,2.8129838,1.7760285
Tribunales,-0.42335624,-1.6557529,-2.4899998,0.34158626,-0.6464609,-0.26887327,-0.998479,0.505419,-1.8613119,-0.6094233,-0.09271479,-1.6925061,-1.1908933,4.471122,-0.16648911,0.09094474,-1.0192586,1.1064647,-4.636042,1.4417619,0.79186714,-0.09818247,0.48842248,1.725141,-0.7945382,0.9167529,0.79874533,0.75724864,-1.448158,-1.3354647,-0.720021,0.9628974,-0.4933347,-0.89949995,-1.8012904,0.948508,2.2290277,1.3768343,-1.7762502,-1.9005535,-3.1765509,0.21022168,-0.79343385,1.3350631,-1.9517509,-1.1274775,-1.0998285,0.27316707,0.5614761,0.7676511,-1.9562467,-1.0671102,0.80361164,0.47589952,1.5700282,1.8865951,-0.032775175,-1.6783723,0.70041037,-0.8677851,-0.024437068,-3.2315006,-1.2102575,2.2692618,-1.2177323,-1.1423489,0.47447175,-0.15371974,-2.263624,0.89352983,0.10684022,-0.3737666,-1.529468,1.3882102,-1.1724665,3.7884133,1.4263371,-1.2622541,2.599833,-0.6742394,-1.4567888,0.69767445,-0.53642136,2.0758257,-2.376047,1.329754,-0.06345489,-0.3555162,0.82960427,1.3343703,-0.7562499,0.020630443,-0.8037987,-0.8992063,-1.2848603,0.4126807,1.365536,1.1394093,2.5511053,0.61581486
Ugarteche,0.27520338,0.19307114,-2.641187,-2.1348894,1.4690932,2.6299388,-1.4739857,-0.007104139,1.6294931,-0.58736396,-1.2557596,2.231061,-1.0043293,0.52791095,-1.1728739,-0.39760977,0.43146002,0.73440164,-1.5825037,-0.80984104,-0.16991787,-1.0882212,-0.14135161,-0.007957185,0.7651875,-0.36008373,-1.649557,0.71910495,-1.0184053,-1.5779692,0.13775995,0.8062801,1.9755633,-0.5501852,0.11025144,1.0951667,-1.6953319,1.1316347,-1.8715132,1.482049,-1.462285,0.19254532,0.60975623,1.2018304,-0.47646365,-0.66228426,0.07089132,0.147845,-0.34561357,0.2329776,0.99504966,0.15323064,0.13190676,0.7816299,-1.537269,1.5606664,-0.52832335,-0.7174905,-1.4482496,0.15044196,-0.975244,0.59654754,-2.3872595,-0.7647854,-1.3935984,1.3316737,-0.1370268,2.2382348,0.033986278,-1.090626,-0.15777607,1.5155252,-2.3798766,0.91119486,1.1490617,-1.2166234,-0.47084644,0.86242944,-1.2669555,1.0984038,-0.90414315,1.3214529,0.7892799,2.0053306,-1.1603248,-3.1850429,0.42328402,1.4506226,-1.0638155,-0.15162534,-0.1809585,-1.3039358,-0.66600597,0.069300346,2.1536856,0.9986003,-2.9024098,1.4622763,-0.34470463,1.5072885
Unquillo,-0.23327835,0.5630611,-2.3865275,-1.8577112,-0.15410723,-2.4280295,-0.6675024,-2.545623,-1.4336247,-1.2022157,-1.5655648,1.498426,-1.5069437,-0.7390503,1.7196547,0.50946295,0.6514668,1.9595479,1.2868425,-0.8575464,-1.0158174,0.67204905,0.2687254,1.3225543,-2.5435982,2.6424587,1.4858559,-0.4602258,2.3229654,-1.4339603,0.30523565,-0.9905282,1.056906,1.322413,-0.9577847,-0.50531393,1.3359547,-0.2566623,-0.27561986,-0.41325158,-2.8787072,1.9856409,2.9756968,3.5088072,2.0764153,1.3142536,1.096735,-0.88458383,0.17347391,1.0300343,1.5327924,1.6420711,-4.011233,1.4825467,-0.17762928,-2.8167892,0.7512035,-1.1345923,0.026905056,-0.1751622,0.05657295,-0.9244404,-1.6371118,-0.8921304,-0.57347286,0.9068324,1.8029351,3.166849,2.3247952,0.03401972,0.95365876,-0.5230384,3.157086,0.42741004,3.310154,-1.6088642,-1.8966098,0.77048326,-3.0261002,0.8556508,3.687313,-0.40498593,-1.2350647,-0.9672339,1.3513769,-0.10336338,-1.9626293,-0.518304,-1.2550623,1.4773489,0.9748765,1.8342645,1.8423162,-0.14280991,-0.802322,-2.6656892,1.2663648,2.9350576,-1.5731761,0.6667245
Urquiza,0.85557395,1.7214305,-0.5651023,-1.0402479,0.48503858,-1.9091272,-2.4164376,-0.21510628,0.7343931,0.8804115,2.8577423,-0.77047414,1.9689149,0.1833162,0.5572569,-1.6754239,0.56765914,-1.0262516,0.33807397,-1.569345,-0.59426564,-1.0100311,1.9236857,0.5315119,-2.2494817,-0.06108193,1.0567507,-0.5316005,0.9868805,2.0234497,0.51074535,-0.0017666819,-0.88522893,0.2937156,-0.20377858,-1.0567029,1.5868487,0.1107136,-0.5564512,-1.7153196,-1.0974579,-2.1054904,-0.8245741,-0.84485084,-1.2946336,1.3171734,1.213238,0.28560948,-0.79665774,-3.8599432,2.0793948,-0.9921106,-1.1392231,-2.5271568,0.18744704,-0.5930364,-3.3705015,1.4699577,-2.028433,0.16613688,-1.0012072,1.3702834,-0.91217184,-0.5198215,-0.4880405,1.6996585,0.95822966,1.7684599,-0.8820953,-2.5959835,0.15043588,1.4283292,1.5836222,3.5615797,0.7555322,0.6396706,0.33935636,0.741223,1.239158,1.0637274,1.380686,2.4976907,0.072738454,-0.51109403,-0.29216856,-0.97492766,1.6809636,0.706376,-0.8303157,1.0187382,1.7948366,-2.4437544,-0.7552544,0.22587374,-0.14787033,0.7799787,0.94288206,0.5014572,0.48245504,0.26112986
